T [r = 1.1 + s = 0.25],P(t)(N=100)[r = 1.1 + s = 0.25],P(t) (N=1000)[r = 1.1 + s = 0.25],P(t) (N=10000)[r = 1.1 + s = 0.25],T [r = -1.0 + s = -0.5],P(t)(N=100)[r = -1.0 + s = -0.5],P(t) (N=1000)[r = -1.0 + s = -0.5],P(t) (N=10000)[r = -1.0 + s = -0.5],T [r = -1.0 + s = -1.0],P(t)(N=100) [r = -1.0 + s = -1.0],P(t) (N=1000) [r = -1.0 + s = -1.0],P(t) (N=10000) [r = -1.0 + s = -1.0]
0.32,0.9981281767485611,0.9998905789962879,0.9999937161616597,0.32,0.9379931976384699,0.9799648087131674,0.9936204362519874,0.32,0.5272599138202725,0.527292087819512,0.5272924206696876
0.33,0.9980729662239821,0.9998872351706383,0.9999935206854907,0.33,0.9361187162558413,0.9793452192634176,0.9934217320318479,0.33,0.5168184242418058,0.5168509945784984,0.5168513310817567
0.34,0.9980178623352621,0.9998838920379125,0.9999933250919726,0.34,0.9342479811442412,0.9787260215533333,0.9932230675485795,0.34,0.5065837106797964,0.5066166490406759,0.506616988921837
0.35,0.9979628576662274,0.9998805492753102,0.9999931293665769,0.35,0.9323809848834158,0.9781072153352341,0.9930244427942355,0.35,0.4965516782854522,0.4965849573231735,0.4965853003165226
0.36,0.9979079448808108,0.9998772065623232,0.9999929334948471,0.36,0.9305177199534944,0.9774888003615969,0.992825857760871,0.36,0.486718313301527,0.4867519066075127,0.4867522524565339
0.37,0.9978531167225132,0.9998738635807303,0.9999927374623984,0.37,0.9286581787687871,0.9768707763850545,0.9926273124405424,0.37,0.4770796814564384,0.4771135635344231,0.4771139119915389
0.38,0.9977983660138647,0.999870520014596,0.9999925412549183,0.38,0.9268023537270358,0.9762531431583962,0.992428806825308,0.38,0.4676319263901892,0.4676660726304437,0.4676664234567617
0.39,0.9977436856558921,0.9998671755502657,0.999992344858167,0.39,0.9249502372581458,0.975635900434568,0.9922303409072277,0.39,0.4583712681114607,0.4584056547656786,0.4584060077307444
0.4,0.9976890686275875,0.9998638298763635,0.9999921482579774,0.4,0.9231018218594601,0.9750190479666716,0.9920319146783627,0.4,0.4492940014852597,0.4493286056420918,0.4493289605236489
0.41,0.9976345079853789,0.9998604826837882,0.9999919514402559,0.41,0.921257100110578,0.9744025855079651,0.991833528130776,0.41,0.4403964947505167,0.4404312943117357,0.4404316508954906
0.42,0.9975799968626043,0.9998571336657099,0.9999917543909822,0.42,0.9194160646674583,0.9737865128118625,0.9916351812565322,0.42,0.4316751880670388,0.4317101617243202,0.4317105198037149
0.43,0.9975255284689898,0.9998537825175671,0.9999915570962099,0.43,0.9175787082411295,0.9731708296319337,0.9914368740476973,0.43,0.4231265920912388,0.4231617193035427,0.4231620786795318
0.44,0.997471096090127,0.9998504289370623,0.9999913595420666,0.44,0.9157450235694787,0.9725555357219045,0.9912386064963391,0.44,0.4147472865800697,0.4147825475516081,0.4147829080324427
0.45,0.9974166930869567,0.9998470726241597,0.9999911617147542,0.45,0.913915003390908,0.9719406308356563,0.9910403785945269,0.45,0.4065339190226049,0.4065692946813813,0.4065696560823977
0.46,0.9973623128952528,0.999843713281081,0.9999909636005501,0.46,0.9120886404265481,0.9713261147272262,0.9908421903343315,0.46,0.3984832032987187,0.3985186752756252,0.3985190374190398
0.47,0.9973079490251104,0.999840350612301,0.9999907651858052,0.47,0.9102659273742305,0.9707119871508068,0.9906440417078255,0.47,0.390591918364329,0.3906274689727871,0.3906278316874962
0.48,0.9972535950604351,0.9998369843245459,0.9999905664569471,0.48,0.9084468569136827,0.9700982478607458,0.9904459327070829,0.48,0.3828569069626759,0.3828925191788086,0.3828928823001935
0.49,0.9971992446584359,0.9998336141267883,0.9999903674004785,0.49,0.9066314217195213,0.969484896611547,0.9902478633241792,0.49,0.3752750743611226,0.3753107318044437,0.375311095174181
0.5,0.9971448915491203,0.9998302397302433,0.9999901680029774,0.5,0.9048196144771453,0.9688719331578685,0.9900498335511919,0.5,0.3678433871129704,0.3678790740275787,0.3678794374934558
0.51,0.9970905295347929,0.9998268608483658,0.9999899682510984,0.51,0.9030114278967509,0.9682593572545241,0.9898518433801996,0.51,0.3605588718437948,0.3605945730800613,0.360594936495796
0.52,0.9970361524895549,0.9998234771968462,0.9999897681315724,0.52,0.9012068547220518,0.9676471686564823,0.9896538928032828,0.52,0.3534186140618161,0.3534543150585506,0.3534546782836163
0.53,0.9969817543588075,0.9998200884936064,0.9999895676312068,0.53,0.8994058877323294,0.9670353671188667,0.9894559818125234,0.53,0.3464197569918275,0.3464554437589151,0.3464558066583699
0.54,0.9969273291587576,0.9998166944587961,0.9999893667368864,0.54,0.897608519738464,0.966423952396956,0.9892581104000049,0.54,0.3395595004322172,0.3395951595337102,0.3395955219780314
0.55,0.9968728709759251,0.9998132948147894,0.9999891654355725,0.55,0.8958147435750918,0.965812924246183,0.9890602785578126,0.55,0.3328350996346233,0.3328707181722801,0.3328710800372019
0.5600000000000001,0.9968183739666554,0.9998098892861803,0.999988963714304,0.5600000000000001,0.8940245520916791,0.9652022824221357,0.9888624862780332,0.5600000000000001,0.3262438642057766,0.3262794298030346,0.3262797909693908
0.5700000000000001,0.9967638323566302,0.9998064775997791,0.999988761560198,0.5700000000000001,0.8922379381450856,0.9645920266805561,0.9886647335527549,0.5700000000000001,0.31978315703109,0.3198186578174623,0.3198190181710334
0.58,0.9967092404403853,0.9998030594846083,0.9999885589604486,0.58,0.8904548945953314,0.9639821567773411,0.9884670203740676,0.58,0.3134503932195641,0.3134858178154502,0.3134861772468138
0.59,0.9966545925808272,0.9997996346718981,0.9999883559023289,0.59,0.8886754143051044,0.9633726724685419,0.988269346734063,0.59,0.3072430390695879,0.3072783765714866,0.3072787349758725
0.6,0.9965998832087547,0.999796202895084,0.9999881523731901,0.6,0.8868994901424601,0.9627635735103633,0.9880717126248338,0.6,0.3011586110552195,0.3011938510213358,0.3011942082984846
0.61,0.9965451068223817,0.9997927638898003,0.999987948360462,0.61,0.8851271149854011,0.9621548596591654,0.9878741180384749,0.61,0.2951946748325421,0.2952298072687769,0.2952301633228023
0.62,0.9964902579868639,0.9997893173938781,0.9999877438516535,0.62,0.8833582817267679,0.961546530671461,0.9876765629670824,0.62,0.2893488442656966,0.2893838596120109,0.289384214351266
0.63,0.9964353313338249,0.9997858631473401,0.9999875388343525,0.63,0.8815929832780668,0.960938586303918,0.9874790474027542,0.63,0.2836187804722039,0.2836536695893462,0.2836540229262933
0.64,0.9963803215608885,0.9997824008923968,0.9999873332962262,0.64,0.8798312125713987,0.9603310263133576,0.9872815713375895,0.64,0.2780021908871906,0.2780369450437813,0.2780372968948647
0.65,0.9963252234312109,0.9997789303734417,0.9999871272250219,0.65,0.8780729625593091,0.9597238504567548,0.9870841347636895,0.65,0.272496828346148,0.2725314392061091,0.2725317894916321
0.66,0.9962700317730162,0.999775451337048,0.999986920608566,0.66,0.8763182262129691,0.9591170584912382,0.9868867376731565,0.66,0.2671004901858543,0.2671349497961777,0.2671352984401824
0.67,0.9962147414791351,0.9997719635319637,0.9999867134347655,0.67,0.8745669965194686,0.95851065017409,0.9866893800580948,0.67,0.2618110173631022,0.2618453181419473,0.2618456650720976
0.68,0.996159347506544,0.9997684667091076,0.9999865056916072,0.68,0.8728192664790975,0.957904625262746,0.9864920619106099,0.68,0.2566262935908785,0.2566604283159905,0.2566607734634587
0.6900000000000001,0.9961038448759081,0.9997649606215638,0.9999862973671588,0.6900000000000001,0.8710750291033387,0.9572989835147953,0.9862947832228093,0.6900000000000001,0.2515442444916499,0.2515782062890917,0.2515785495884481
0.7000000000000001,0.9960482286711262,0.9997614450245795,0.9999860884495686,0.7000000000000001,0.86933427741397,0.95669372468798,0.9860975439868017,0.7000000000000001,0.2465628367674167,0.2465966191006064,0.2465969604897112
0.71,0.9959924940388796,0.9997579196755589,0.9999858789270659,0.71,0.8675970044433073,0.9560888485401959,0.9859003441946975,0.71,0.2416800773862025,0.2417136740452476,0.2417140134651466
0.72,0.995936636188179,0.9997543843340588,0.9999856687879607,0.72,0.8658632032353121,0.9554843548294915,0.9857031838386089,0.72,0.2368940127846534,0.2369274178759757,0.2369277552707986
0.73,0.9958806503899197,0.9997508387617856,0.9999854580206446,0.73,0.8641328668470988,0.954880243314068,0.9855060629106492,0.73,0.2322027280864291,0.2322359360226724,0.2322362713395334
0.74,0.9958245319764344,0.9997472827225888,0.9999852466135912,0.74,0.862405988350363,0.9542765137522802,0.9853089814029339,0.74,0.2276043463360721,0.2276373518262853,0.2276376850151871
0.75,0.9957682763410501,0.9997437159824578,0.9999850345553548,0.75,0.8606825608323545,0.9536731659026353,0.9851119393075795,0.75,0.2230970277480485,0.2231298257881377,0.2231301568018778
0.76,0.995711878937648,0.9997401383095168,0.9999848218345723,0.76,0.8589625773962087,0.9530701995237929,0.9849149366167044,0.76,0.2186789689706612,0.2187115548341034,0.218711883628183
0.77,0.9956553352802242,0.9997365494740207,0.9999846084399626,0.77,0.8572460311606596,0.9524676143745656,0.9847179733224284,0.77,0.214348402364539,0.2143807715933514,0.2143810981258867
0.78,0.995598640942454,0.9997329492483499,0.9999843943603266,0.78,0.8555329152593132,0.9518654102139186,0.984521049416873,0.78,0.2101035952954144,0.2101357436913723,0.210136067923009
0.79,0.9955417915572574,0.9997293374070056,0.9999841795845482,0.79,0.8538232228397495,0.9512635868009691,0.9843241648921613,0.79,0.2059428494409073,0.2059747730570048,0.2059750949508333
0.8,0.9954847828163684,0.9997257137266059,0.9999839641015935,0.8,0.8521169470627159,0.9506621438949867,0.984127319740418,0.8,0.2018645001110359,0.2018961952431823,0.2018965147646572
0.8100000000000001,0.9954276104699047,0.9997220779858802,0.9999837479005115,0.8100000000000001,0.850414081101605,0.9500610812553931,0.9839305139537692,0.8100000000000001,0.197866915582184,0.1978983787611313,0.1978986958779917
0.8200000000000001,0.9953702703259409,0.9997184299656647,0.9999835309704341,0.8200000000000001,0.8487146181422947,0.9494603986417628,0.9837337475243426,0.8200000000000001,0.1939484964442577,0.1939797244277522,0.1939800391099454
0.8300000000000001,0.9953127582500843,0.9997147694488983,0.9999833133005768,0.8300000000000001,0.8470185513833243,0.9488600958138214,0.9835370204442676,0.8300000000000001,0.1901076749607714,0.1901386647259243,0.1901389769455302
0.84,0.9952550701650508,0.9997110962206163,0.9999830948802378,0.84,0.8453258740362878,0.9482601725314468,0.9833403327056752,0.84,0.1863429144416056,0.1863736631774756,0.1863739729086346
0.85,0.9951972020502461,0.9997074100679471,0.9999828756987995,0.85,0.8436365793262954,0.9476606285546688,0.9831436843006978,0.85,0.1826527086281851,0.182683213728571,0.1826835209474131
0.86,0.9951391499413468,0.9997037107801064,0.9999826557457273,0.86,0.8419506604923577,0.9470614636436689,0.9829470752214694,0.86,0.1790355810908355,0.1790658401472688,0.1790661448318451
0.87,0.9950809099298845,0.9996999981483929,0.9999824350105709,0.87,0.8402681107875983,0.9464626775587801,0.9827505054601258,0.87,0.175490084638071,0.175520095433007,0.175520397563223
0.88,0.9950224781628325,0.9996962719661828,0.9999822134829636,0.88,0.8385889234792631,0.945864270060487,0.982553975008804,0.88,0.1720148007375824,0.1720445612377833,0.1720448607953337
0.89,0.9949638508421932,0.9996925320289248,0.9999819911526228,0.89,0.8369130918485491,0.9452662409094257,0.9823574838596429,0.89,0.1686083389486899,0.1686378472987951,0.1686381442671011
0.9,0.9949050242245904,0.999688778134136,0.9999817680093507,0.9,0.8352406091903294,0.9446685898663835,0.982161032004783,0.9,0.1652693363660369,0.1652985908823149,0.1652988852464633
0.91,0.9948459946208607,0.999685010081396,0.9999815440430334,0.91,0.833571468812855,0.944071316692299,0.981964619436366,0.91,0.1619964570742986,0.162025456238578,0.1620257479852612
0.92,0.994786758395649,0.9996812276723419,0.9999813192436415,0.92,0.8319056640375136,0.9434744211482622,0.9817682461465355,0.92,0.1587883916136909,0.1588171340674632,0.1588174231849216
0.93,0.9947273119670061,0.9996774307106637,0.9999810936012308,0.93,0.8302431881986897,0.9428779029955137,0.9815719121274366,0.93,0.1556438564560628,0.1556723409947544,0.1556726274727207
0.9400000000000001,0.9946676518059878,0.9996736190020992,0.9999808671059411,0.9400000000000001,0.8285840346437395,0.9422817619954451,0.9813756173712157,0.9400000000000001,0.1525615934913643,0.152589819058773,0.1525901028884171
0.9500000000000001,0.9946077744362558,0.9996697923544281,0.9999806397479982,0.9500000000000001,0.8269281967330592,0.9416859979095993,0.9811793618700213,0.9500000000000001,0.1495403695242843,0.1495683352071751,0.1495686163810516
0.96,0.9945476764336817,0.9996659505774678,0.9999804115177119,0.96,0.8252756678402032,0.9410906104996698,0.9809831456160032,0.96,0.1465789757808561,0.1466066808037131,0.1466069593157101
0.97,0.9944873544259529,0.9996620934830673,0.9999801824054779,0.97,0.8236264413520067,0.9404955995275005,0.9807869686013124,0.97,0.143676227424834,0.1437036711447648,0.1437039469900534
0.98,0.9944268050921806,0.9996582208851031,0.9999799524017771,0.98,0.82198051066867,0.9399009647550861,0.9805908308181023,0.98,0.1408309630836477,0.1408581449854343,0.1408584181604206
0.99,0.994366025162509,0.9996543325994731,0.9999797214971753,0.99,0.8203378692037824,0.9393067059445717,0.9803947322585269,0.99,0.1380420443837433,0.1380689640750381,0.1380692345773164
1,0.9943050114177272,0.9996504284440912,0.9999794896823248,1,0.8186985103842839,0.9387128228582529,0.9801986729147426,1,0.1353083554951273,0.1353350127017889,0.1353352805300955
1.01,0.9942437606888851,0.9996465082388828,0.9999792569479627,1.01,0.8170624276503786,0.9381193152585754,0.9800026527789069,1.01,0.1326288026849294,0.1326551972464945,0.1326554624006639
1.02,0.9941822698569072,0.9996425718057791,0.9999790232849124,1.02,0.8154296144554247,0.9375261829081353,0.979806671843179,1.02,0.1300023138798062,0.1300284457450956,0.1300287082260171
1.03,0.9941205358522122,0.9996386189687115,0.9999787886840827,1.03,0.8138000642658278,0.9369334255696786,0.9796107300997197,1.03,0.127427838237011,0.127453707459864,0.1274539672694403
1.04,0.9940585556543333,0.9996346495536064,0.999978553136469,1.04,0.8121737705609585,0.9363410430061014,0.9794148275406913,1.04,0.1249043457239583,0.1249299524590933,0.1249302096001999
1.05,0.9939963262915401,0.9996306633883801,0.9999783166331523,1.05,0.8105507268331049,0.9357490349804499,0.9792189641582576,1.05,0.1224308267061131,0.1224561712051116,0.1224564256815576
1.06,0.9939338448404632,0.9996266603029328,0.9999780791652997,1.06,0.8089309265874594,0.9351574012559198,0.9790231399445843,1.06,0.1200062915430422,0.120031374150452,0.1200316259669418
1.07,0.9938711084257208,0.999622640129144,0.9999778407241646,1.07,0.80731436334213,0.9345661415958568,0.9788273548918383,1.07,0.1176297701924656,0.1176545913420195,0.1176548405041161
1.08,0.9938081142195466,0.9996186027008661,0.9999776013010875,1.08,0.8057010306281619,0.9339752557637558,0.978631608992188,1.08,0.115300311822147,0.1153248720330967,0.1153251185471857
1.09,0.9937448594414209,0.9996145478539192,0.999977360887494,1.09,0.804090921989555,0.9333847435232618,0.978435902237804,1.09,0.1130169844294728,0.1130412843030307,0.1130415281762856
1.1,0.9936813413577027,0.9996104754260863,0.9999771194748974,1.1,0.8024840309832663,0.9327946046381689,0.9782402346208576,1.1,0.1107788744685621,0.1108029146844524,0.1108031559248009
1.11,0.9936175572812644,0.9996063852571062,0.9999768770548966,1.11,0.8008803511791913,0.9322048388724204,0.9780446061335224,1.11,0.1085850864847632,0.1086088677978767,0.1086091064139678
1.12,0.9935535045711278,0.9996022771886702,0.999976633619178,1.12,0.7992798761601293,0.9316154459901091,0.9778490167679731,1.12,0.1064347427563871,0.1064582659935372,0.10645850199471
1.13,0.9934891806321032,0.9995981510644139,0.9999763891595143,1.13,0.7976825995217338,0.9310264257554771,0.9776534665163861,1.13,0.1043269829435362,0.104350249000315,0.1043504823965676
1.14,0.993424582914429,0.9995940067299134,0.9999761436677649,1.14,0.7960885148724611,0.9304377779329153,0.9774579553709395,1.14,0.1022609637438875,0.1022839735816173,0.102284204383577
1.15,0.9933597089134147,0.9995898440326796,0.9999758971358761,1.15,0.7944976158335213,0.9298495022869634,0.9772624833238128,1.15,0.1002358585552922,0.1002586131980711,0.1002588414169658
1.16,0.9932945561690848,0.999585662822151,0.9999756495558818,1.16,0.7929098960388391,0.9292615985823104,0.9770670503671872,1.16,0.09825085714505698,0.09827335767689568,0.09827358332452593
1.17,0.9932291222658258,0.9995814629496902,0.999975400919902,1.17,0.7913253491350259,0.9286740665837938,0.9768716564932453,1.17,0.09630516532577482,0.09632741288782243,0.09632763597653411
1.18,0.9931634048320329,0.9995772442685764,0.9999751512201439,1.18,0.7897439687813623,0.9280869060563999,0.9766763016941713,1.18,0.09439800463757514,0.09442000042543093,0.09442022096808925
1.19,0.9930974015397617,0.9995730066340001,0.9999749004489022,1.19,0.7881657486497856,0.9275001167652636,0.976480985962151,1.19,0.09252861203666658,0.09255035729777622,0.09255057530774016
1.2,0.9930311101043795,0.9995687499030586,0.9999746485985586,1.2,0.7865906824248795,0.926913698475668,0.976285709289372,1.2,0.09069623959004786,0.09071773562118098,0.09071795111227877
1.21,0.9929645282842189,0.9995644739347479,0.9999743956615816,1.21,0.7850187638038612,0.926327650953045,0.9760904716680229,1.21,0.08890015417626387,0.08892140232107164,0.08892161530757699
1.22,0.9928976538802345,0.9995601785899593,0.9999741416305273,1.22,0.7834499864965618,0.9257419739629746,0.9758952730902944,1.22,0.08713963719208832,0.08716063883873815,0.08716084933534707
1.23,0.9928304847356602,0.9995558637314716,0.9999738864980393,1.23,0.7818843442254023,0.9251566672711852,0.9757001135483786,1.23,0.08541398426501463,0.08543474084390026,0.08543494886570882
1.24,0.9927630187356684,0.9995515292239471,0.9999736302568478,1.24,0.7803218307253632,0.9245717306435531,0.9755049930344689,1.24,0.08372250497144092,0.08374301795296561,0.08374322351544827
1.25,0.9926952538070323,0.9995471749339235,0.9999733728997707,1.25,0.7787624397439509,0.9239871638461027,0.9753099115407607,1.25,0.08206452256043517,0.0820847934528664,0.08208499657185515
1.26,0.9926271879177887,0.9995428007298106,0.9999731144197137,1.26,0.7772061650411652,0.9234029666450062,0.9751148690594507,1.26,0.08043937368297149,0.08045940403036463,0.08045960472202877
1.27,0.9925588190769034,0.999538406481882,0.999972854809669,1.27,0.7756530003894684,0.9228191388065841,0.974919865582737,1.27,0.07884640812652784,0.07886619950671743,0.07886639778754401
1.28,0.9924901453339386,0.9995339920622707,0.9999725940627171,1.28,0.7741029395737561,0.9222356800973041,0.9747249011028197,1.28,0.07728498855494005,0.07730454257759645,0.07730473846437126
1.3,0.9923518755410146,0.9995251022057908,0.9999720691308485,1.29,0.7725559763913344,0.9216525902837815,0.9745299756119001,1.29,0.07575449025340714,0.07577380855815699,0.07577400206794636
1.31,0.9922822757901897,0.9995206265224291,0.9999718049325294,1.3,0.7710121046518974,0.92106986913278,0.9743350891021813,1.3,0.07425430087854672,0.07427338513315533,0.07427357628328846
1.32,0.9922123637349002,0.9995161301743865,0.9999715395704977,1.31,0.7694713181775071,0.9204875164112098,0.9741402415658676,1.31,0.07278382021339991,0.07280267211201394,0.07280286092006569
1.33,0.9921421376227597,0.9995116130430006,0.999971273038271,1.32,0.7679336108025733,0.9199055318861293,0.9739454329951654,1.32,0.07134245992728824,0.07136108118873678,0.07136126767251121
1.34,0.9920715957400187,0.9995070750114328,0.9999710053294543,1.33,0.766398976373832,0.9193239153247432,0.9737506633822822,1.33,0.06992964334042578,0.06994803570657855,0.06994821988409297
1.35,0.9920007364112439,0.9995025159646601,0.9999707364377396,1.34,0.7648674087503218,0.9187426664944043,0.9735559327194272,1.34,0.06854480519319306,0.06856297042737391,0.06856315231684341
1.37,0.9918580589035387,0.9994933343744599,0.999970195080824,1.35,0.7633389018033594,0.918161785162612,0.9733612409988112,1.35,0.06718739141998004,0.06720533130543413,0.06720551092525671
1.38,0.9917862375624706,0.9994887116100165,0.9999699226034451,1.36,0.7618134494165123,0.9175812710970129,0.9731665882126465,1.36,0.06585685892750762,0.06587457526592111,0.06587475263466326
1.39,0.9917140924504662,0.9994840673883255,0.9999696489188127,1.37,0.760291045485572,0.9170011240654004,0.972971974353147,1.37,0.06455267537753931,0.06457016998760964,0.0645703451239925
1.4,0.991641622078937,0.9994794016033571,0.9999693740210568,1.38,0.7587716839185276,0.9164213438357148,0.9727773994125282,1.38,0.06327431897389571,0.06329159368995145,0.06329176661283739
1.41,0.9915688249957277,0.9994747141508615,0.9999690979043946,1.39,0.7572553586355391,0.915841930176043,0.972582863383007,1.39,0.06202127825368705,0.06203833492435563,0.0620385056527353
1.43,0.9914222450659702,0.999465273835151,0.9999685419916559,1.4,0.7557420635689129,0.9152628828546185,0.972388366256802,1.4,0.06079305188267983,0.06080989236960191,0.06081006092258179
1.44,0.9913484594945161,0.9994605207722809,0.9999682621844511,1.41,0.7542317926630787,0.9146842016398218,0.9721939080261335,1.41,0.05958914845471593,0.05960577463130515,0.0596059410280955
1.45,0.9912743417609637,0.9994557456425597,0.9999679811360824,1.42,0.7527245398745651,0.9141058863001792,0.9719994886832228,1.42,0.05840908629510386,0.05842550004535058,0.05842566430525384
1.46,0.9911998905907415,0.9994509483505442,0.9999676988412038,1.43,0.7512202991719781,0.9135279366043637,0.9718051082202935,1.43,0.05725239326790367,0.05726859648522139,0.05726875862762099
1.48,0.9910499830147659,0.9994412869065636,0.9999671304909687,1.44,0.7497190645359776,0.9129503523211944,0.9716107666295701,1.44,0.05611860658702798,0.05613460117314144,0.05613476121749104
1.49,0.9909745242317421,0.9994364225723995,0.9999668444253564,1.45,0.7482208299592544,0.9123731332196366,0.9714164639032792,1.45,0.0550072726310841,0.05502306049495759,0.05502321846077067
1.5,0.990898727256919,0.9994315357115304,0.9999665570927223,1.46,0.7467255894465064,0.9117962790688021,0.9712222000336483,1.46,0.05391794676188268,0.05393352981868765,0.05393368572552757
1.52,0.9907461143471411,0.9994216940642122,0.9999659786068349,1.47,0.7452333370144133,0.911219789637948,0.9710279750129073,1.47,0.05285019314654064,0.05286557331666129,0.05286572718413162
1.53,0.9906692963023855,0.9994167391093015,0.9999656874440224,1.48,0.7437440666916135,0.9106436646964777,0.9708337888332869,1.48,0.05180358458310706,0.05181876379118282,0.05181891563891806
1.54,0.9905921358456513,0.9994117612907496,0.9999653949950694,1.49,0.7422577725186784,0.9100679040139402,0.9706396414870198,1.49,0.05077770232964202,0.05079268250364605,0.05079283235130279
1.56,0.9904367838337208,0.9994017367444517,0.9999648062205795,1.5,0.7407744485480873,0.9094925073600305,0.97044553296634,1.5,0.04977213593668052,0.04978691900703296,0.04978706687428122
1.57,0.9903585904269661,0.9993966898617768,0.9999645098861784,1.51,0.739294088844205,0.9089174745045888,0.9702514632634831,1.51,0.04878648308301408,0.0488010709817291,0.04880121688824413
1.59,0.9902011644191411,0.9993865265026041,0.9999639133015527,1.52,0.737816687483256,0.9083428052176012,0.9700574323706865,1.52,0.04782034941472431,0.04783474407458999,0.04783488804004438
1.6,0.9901219301542663,0.9993814098811915,0.9999636130429834,1.53,0.7363422385533028,0.9077684992691988,0.9698634402801889,1.53,0.04687334838740427,0.04688755174119436,0.04688769378525036
1.61,0.9900423473240617,0.999376269871377,0.9999633114681581,1.54,0.7348707361542218,0.9071945564296586,0.9696694869842305,1.54,0.04594510111150434,0.0459591150912209,0.04595925523352321
1.63,0.9898821329755428,0.9993659194148672,0.9999627043539993,1.55,0.7334021743976799,0.9066209764694023,0.9694755724750533,1.55,0.04503523620074058,0.04504906273688677,0.04504920099705544
1.64,0.9898015000360245,0.9993607088364267,0.9999623988070122,1.56,0.7319365474071117,0.9060477591589973,0.9692816967449007,1.56,0.04414338962350562,0.0441570306443872,0.04415716704201096
1.66,0.9896391792951881,0.9993502166620212,0.9999617837147344,1.57,0.7304738493176961,0.9054749042691553,0.9690878597860176,1.57,0.04326920455722133,0.0432826619882769,0.04328279654290667
1.67,0.9895574902489236,0.9993449349440506,0.9999614741623064,1.58,0.7290140742763335,0.9049024115707339,0.9688940615906507,1.58,0.04241233124557644,0.04242560700873479,0.0424257397398775
1.69,0.9893930519080576,0.999334299953622,0.9999608510276722,1.59,0.7275572164416204,0.9043302808347347,0.9687003021510479,1.59,0.0415724268585911,0.0415855228716551,0.04158565379876782
1.7,0.9893103015399818,0.9993289465687795,0.9999605374388432,1.6,0.7261032699838276,0.9037585118323047,0.9685065814594588,1.6,0.0407491553554525,0.04076207353150896,0.04076220267399315
1.72,0.9891437359346782,0.9993181677507892,0.9999599062022458,1.61,0.7246522290848756,0.9031871043347355,0.9683128995081347,1.61,0.03994218735006703,0.03995492959692139,0.0399550569741175
1.73,0.9890599197907457,0.9993127422147584,0.9999595885483671,1.62,0.7232040879383116,0.9026160581134628,0.9681192562893282,1.62,0.03915119997927471,0.03916376819891008,0.03916389383009238
1.75,0.9888912187575812,0.9993018186431805,0.9999589491548138,1.63,0.7217588407492864,0.9020453729400675,0.9679256517952937,1.63,0.03837587677367364,0.03838827286173326,0.03838839676610488
1.76,0.9888063331237946,0.9992963205141318,0.9999586274095394,1.64,0.7203164817345299,0.9014750485862744,0.9677320860182869,1.64,0.03761590753100253,0.03762813337629493,0.03762825557298308
1.78,0.9886354899587534,0.9992852513473733,0.9999579798086324,1.65,0.7188770051223301,0.900905084823953,0.9675385589505652,1.65,0.03687098819203036,0.03688304567605683,0.03688316618410831
1.79,0.9885495318405561,0.9992796802254226,0.999957653947909,1.66,0.7174404051525086,0.900335481425117,0.9673450705843876,1.66,0.0361408207189042,0.03615271171540752,0.0361528305537844
1.81,0.9883765412581823,0.9992684647052366,0.9999569980938267,1.67,0.7160066760763982,0.8997662381619238,0.9671516209120143,1.67,0.03542511297590613,0.03543683935043992,0.03543695653801544
1.82,0.9882895083602167,0.9992628202319001,0.999956668095883,1.68,0.7145758121568199,0.8991973548066754,0.9669582099257078,1.68,0.03472357861257123,0.03473514222208967,0.03473525777764428
1.84,0.9881143664534894,0.9992514576822941,0.999956003947358,1.69,0.7131478076680603,0.8986288311318175,0.9667648376177312,1.69,0.03403593694912057,0.03404733964158738,0.03404745358380504
1.86,0.9879377888228047,0.999239996777647,0.9999553342485166,1.7,0.7117226568958481,0.8980606669099396,0.9665715039803499,1.7,0.03336191286416287,0.03337315647817918,0.03337326882564383
1.87,0.9878489613606319,0.9992342293660809,0.9999549973129911,1.71,0.7103003541373318,0.8974928619137752,0.9663782090058303,1.71,0.03270123668461999,0.03271232304907058,0.03271243382026276
1.89,0.9876702288503485,0.9992226204851671,0.9999543192609862,1.72,0.7088808937010561,0.8969254159162015,0.9661849526864408,1.72,0.0320536440778325,0.03206457501154945,0.03206468422484314
1.91,0.9874900594420881,0.9992109126918801,0.9999536356236872,1.73,0.7074642699069398,0.8963583286902388,0.965991735014451,1.73,0.03141887594580142,0.03142965325724532,0.03142976093090484
1.92,0.9873994359437964,0.9992050216452919,0.9999532917068541,1.74,0.7060504770862522,0.8957916000090517,0.9657985559821324,1.74,0.03079667832152486,0.0308073038084822,0.03080740996065943
1.94,0.9872171116423286,0.9991931651492231,0.9999525996701463,1.75,0.7046395095815915,0.8952252296459478,0.9656054155817576,1.75,0.03018680226738737,0.03019727771668411,0.03019738236541574
1.96,0.9870333515718708,0.9991812093286273,0.9999519020214426,1.76,0.7032313617468606,0.8946592173743776,0.9654123138056012,1.76,0.02958900377556119,0.02959933096279198,0.02959943412599695
1.97,0.9869409334444382,0.9991751941316953,0.9999515510899221,1.77,0.7018260279472467,0.8940935629679359,0.9652192506459389,1.77,0.02900304367038043,0.02901322435965267,0.02901332605512978
1.99,0.9867550218359457,0.9991630890969966,0.9999508450079163,1.78,0.7004235025591962,0.8935282662003596,0.9650262260950485,1.78,0.0284286875126481,0.02843872345634068,0.0284388237017663
