gamma,Re(eigenvalue 1),Re(eigenvalue 2),Im(eigenvalue 1),Im(eigenvalue 2)
0.404734693877551,-1.0064559712469106,-0.3982787226306404,-0.20225446740399877,-0.000804193230005234
0.4107755102040816,-1.0066081194589898,-0.4041673907450914,-0.20221588787110822,-0.0008427727628957545
0.41681632653061224,-1.0067627436450084,-0.4100535828856037,-0.20217573130853642,-0.0008829293254676078
0.4228571428571429,-1.00691989524561,-0.4159372476115333,-0.20213393532809543,-0.0009247253059087273
0.4288979591836735,-1.007079626784381,-0.4218183323992923,-0.20209043484040268,-0.0009682257936012915
0.43493877551020405,-1.007241991878211,-0.4276967836319938,-0.20204516192738858,-0.0010134987066155042
0.4409795918367347,-1.0074070452462836,-0.43357254659045064,-0.201998045708379,-0.001060614925625016
0.4470204081632653,-1.0075748427175621,-0.4394455654457038,-0.2019490121994233,-0.0011096484345808908
0.4530612244897959,-1.0077454412365248,-0.44531578325327104,-0.20189798416550486,-0.00116067646849907
0.45910204081632655,-1.0079188988670027,-0.45118314194932413,-0.2018448809652687,-0.0012137796687352945
0.46514285714285714,-1.0080952747938343,-0.4570475823490224,-0.20178961838786244,-0.0012690422461415316
0.4711836734693877,-1.0082746293221403,-0.4629090441472475,-0.20173210848148487,-0.0013265521525191574
0.47722448979591836,-1.0084570238739081,-0.46876746592200985,-0.2016722593731975,-0.001386401260806492
0.483265306122449,-1.0086425209816312,-0.474622785140818,-0.2016099750795421,-0.0014486855544619927
0.48930612244897964,-1.008831184278651,-0.480474938170328,-0.20154515530747455,-0.001513505326529363
0.49534693877551017,-1.009023078485894,-0.4863238602896163,-0.20147769524510684,-0.001580965388897346
0.5013877551020408,-1.0092182693945875,-0.4921694857074528,-0.2014074853417089,-0.001651175292295002
0.5074285714285715,-1.009416823844597,-0.49801174758397415,-0.2013344110764111,-0.0017242495575929494
0.5134693877551021,-1.0096188096978995,-0.5038505780572021,-0.2012583527149914,-0.001800307919012661
0.5195102040816327,-1.009824295806753,-0.5096859082748795,-0.20117918505412477,-0.0018794755798793804
0.5255510204081633,-1.0100333519760247,-0.5155176684321388,-0.20109677715241414,-0.001961883481589939
0.5315918367346939,-1.0102460489191292,-0.5213457878155643,-0.20101099204749914,-0.002047668586504765
0.5376326530612245,-1.0104624582069757,-0.5271701948542491,-0.2009216864584902,-0.0021369741755139886
0.5436734693877552,-1.010682652209255,-0.5329908171784996,-0.20082871047293288,-0.002229950161070986
0.5497142857142857,-1.0109067040273907,-0.5388075816868956,-0.2007319072174708,-0.002326753416533342
0.5557551020408164,-1.0111346874183489,-0.5446204146224679,-0.20063111251130303,-0.00242754812270108
0.5617959183673469,-1.011366676708529,-0.5504292416588177,-0.2005261545015079,-0.0025325061324961377
0.5678367346938775,-1.0116027466968083,-0.5562339879970691,-0.20041685327921888,-0.002641807354785004
0.5738775510204082,-1.0118429725457916,-0.5620345784746175,-0.20030302047559462,-0.002755640158409672
0.5799183673469387,-1.0120874296602267,-0.5678309376867119,-0.20018445883644365,-0.0028742017975603084
0.5859591836734693,-1.0123361935514743,-0.5736229901219954,-0.2000609617743062,-0.0029976988596976876
0.592,-1.0125893396867889,-0.579410660313211,-0.19993231289668917,-0.0031263477373148123
0.5980408163265306,-1.0128469433221434,-0.5851938730043871,-0.1997982855090876,-0.0032603751249163674
0.6040816326530613,-1.0131090793171513,-0.5909725533359104,-0.19965864209131118,-0.0034000185426930523
0.6101224489795918,-1.013375821930577,-0.5967466270490145,-0.19951313374552823,-0.003545526888475851
0.6161632653061224,-1.0136472445947902,-0.6025160207113319,-0.19936149961432842,-0.0036971610196755815
0.6222040816326531,-1.013923419667361,-0.6082806619652922,-0.19920346626695803,-0.0038551943670461965
0.6282448979591837,-1.0142044181578938,-0.6140404798012894,-0.1990387470517449,-0.004019913582258956
0.6342857142857143,-1.0144903094280058,-0.6197954048577092,-0.1988670414125634,-0.004191619221440792
0.6403265306122449,-1.0147811608621804,-0.6255453697500641,-0.19868803416698738,-0.004370626467016627
0.6463673469387755,-1.0150770375070872,-0.6312903094316885,-0.19850139474359882,-0.00455726589040538
0.6524081632653062,-1.0153780016766636,-0.6370301615886425,-0.19830677637564773,-0.004751884258356303
0.6584489795918368,-1.0156841125201317,-0.6427648670717051,-0.1981038152480235,-0.004954845385980562
0.6644897959183673,-1.015995425549775,-0.6484943703685927,-0.19789212959416647,-0.005166531039837731
0.670530612244898,-1.0163119921250892,-0.654218620119809,-0.1976713187392205,-0.005387341894783584
0.6765714285714286,-1.016633858889573,-0.6599375696818555,-0.1974409620853227,-0.005617698548681429
0.6826122448979591,-1.0169610671560896,-0.6656511777418697,-0.19720061803447192,-0.005858042599532152
0.6886530612244898,-1.017293652236337,-0.6713594089881532,-0.19694982284390652,-0.006108837790097439
0.6946938775510204,-1.0176316427095333,-0.677062234841487,-0.1966880894083165,-0.006370571225687573
0.7007346938775509,-1.0179750596249184,-0.682759634252632,-0.19641490596253108,-0.0066437546714727975
0.7067755102040816,-1.0183239156321113,-0.6884515945719705,-0.19612973469753336,-0.006928925936470736
0.7128163265306122,-1.01867821403272,-0.6941381124978927,-0.1958320102817238,-0.007226650352280248
0.7188571428571429,-1.0190379477458793,-0.699819195111264,-0.1955211382783084,-0.007537522355695766
0.7248979591836735,-1.0194030981795141,-0.705494861004159,-0.19519649344843235,-0.007862167185571532
0.730938775510204,-1.019773633998182,-0.7111651415120217,-0.19485741792826144,-0.008201242705742467
0.7369795918367347,-1.0201495097771842,-0.7168300820595501,-0.19450321926651937,-0.008555441367484673
0.7430204081632653,-1.0205306645313432,-0.7224897436319216,-0.1941331683070466,-0.008925492326957253
0.749061224489796,-1.0209170201052775,-0.7281442043845188,-0.19374649689864296,-0.009312163735361288
0.7551020408163266,-1.0213084794101939,-0.7337935614061328,-0.19334239541175896,-0.009716265222245167
0.7611428571428571,-1.0217049244901053,-0.7394379326527517,-0.19292001003844897,-0.010138650595555014
0.7671836734693878,-1.0221062143978137,-0.7450774590715743,-0.1924784398482349,-0.010580220785769201
0.7732244897959184,-1.0225121828580315,-0.7507123069378869,-0.19201673356812227,-0.011041927065881803
0.779265306122449,-1.0229226356914247,-0.7563426704310242,-0.19153388604975066,-0.011524774584253359
0.7853061224489797,-1.0233373479690657,-0.7619687744799142,-0.19102883438040164,-0.012029826253602459
0.7913469387755102,-1.0237560608616556,-0.7675908779138547,-0.19050045358711815,-0.012558207046885952
0.7973877551020409,-1.0241784781416543,-0.7732092769603867,-0.18994755187422252,-0.013111108759781526
0.8034285714285714,-1.0246042622889309,-0.7788243091396406,-0.18936886532372293,-0.013689795310281088
0.809469387755102,-1.0250330301413937,-0.7844363576137088,-0.18876305197504234,-0.014295608658961876
0.8155102040816327,-1.025464348020852,-0.790045856060781,-0.1881286851846387,-0.01492997544936549
0.8215510204081632,-1.0258977262506137,-0.7956532941575496,-0.18746424614671425,-0.015594414487289765
0.8275918367346939,-1.0263326129643096,-0.8012592237703838,-0.18676811543242333,-0.016290545201580534
